date,do,temp,chla_rfu,phyco,par
2009-10-31,9.91,10.870000000000001,215.29000000000002,455.95,
2009-11-01,9.18,10.65,192.82999999999998,485.25,
2009-11-02,9.37,10.53,207.81,443.70000000000005,
2009-11-03,9.77,10.37,229.49,533.9100000000001,
2009-11-04,9.51,10.21,206.01,579.745,
2009-11-05,9.75,10.04,204.435,528.53,
2009-11-06,9.68,9.93,215.445,649.96,
2009-11-07,9.75,9.9,239.03,629.11,
2009-11-08,9.62,10.04,276.885,1114.6999999999998,
2009-11-09,10.004999999999999,10.08,272.255,827.8900000000001,
2009-11-10,9.52,10.09,225.59,776.72,
2009-11-11,9.21,10.01,226.695,821.9300000000001,
2009-11-12,9.19,9.85,220.2,481.78,
2009-11-13,9.28,9.74,428.78,452.64,
2009-11-14,9.575,9.685,276.21000000000004,913.615,
2009-11-15,9.98,9.510000000000002,331.685,818.97,
2009-11-16,9.56,9.285,252.075,501.26,
2009-11-17,9.68,9.06,493.1,475.68,
2009-11-18,9.61,8.88,375.39,468.725,
2009-11-19,9.2,8.835,174.515,470.26,
2009-11-20,9.5,8.8,428.075,417.74,
2009-11-21,9.39,8.72,171.61,493.81,
2009-11-22,9.445,8.7,317.435,457.81500000000005,
2009-11-23,9.365,8.68,373.17749999999995,482.305,
2010-04-09,,7.68,2084.8999999999996,546.615,
2010-04-10,,6.37,5048.8,527.04,
2010-04-11,,6.47,6324.25,506.375,
2010-04-12,,7.33,7796.1,703.67,
2010-04-13,,6.73,4926.3,434.2,
2010-04-14,,6.69,4552.1,356.065,
2010-04-15,,8.18,7438.6,603.35,
2010-04-19,22.384999999999998,11.024999999999999,13447.0,1679.8,
2010-04-20,20.41,10.58,4599.6,939.46,
2010-04-21,23.69,11.055,5456.1,638.7750000000001,
2010-04-22,17.55,9.82,4309.3,347.46000000000004,
2010-04-23,19.05,10.68,4515.45,479.71000000000004,
2010-04-24,15.08,8.985,3721.0,333.21,
2010-04-25,13.4,8.51,3535.0,302.73,
2010-04-26,13.09,9.14,3171.4,293.96000000000004,
2010-04-27,13.12,10.2,2866.6000000000004,302.755,
2010-04-28,13.33,10.215,2516.0,286.48,
2010-04-29,12.85,10.145,2641.1000000000004,283.72,
2010-04-30,12.61,10.71,2799.3,275.21,
2010-05-01,12.18,11.15,2263.3,260.16999999999996,
2010-05-02,12.315000000000001,11.59,2548.2,279.625,
2010-05-03,12.14,11.79,2104.25,253.94,
2010-05-04,12.21,11.78,2048.6000000000004,247.075,
2010-05-05,12.01,12.41,2210.35,263.975,
2010-05-06,12.01,12.91,2415.7,287.44,
2010-05-07,10.94,12.075,1737.0,230.02499999999998,
2010-05-08,10.65,11.72,1262.85,218.125,
2010-05-09,10.75,11.63,1011.8,212.36,
2010-05-10,10.45,11.85,524.13,191.0,
2010-05-11,9.93,11.4,608.75,182.27,
2010-05-12,9.65,11.355,432.935,175.405,
2010-05-13,9.49,11.3,388.68,171.995,
2010-05-14,9.445,11.5075,338.06,166.70999999999998,
2010-05-15,9.51,11.72,320.24,162.78,
2010-05-16,9.45,12.19,291.12,164.425,
2010-05-17,9.39,11.935,313.47,161.67,
2010-05-18,9.2,12.11,301.96,157.63,
2010-05-19,9.58,14.73,274.02,168.41,
2010-05-20,9.74,14.8,284.385,172.825,
2010-05-21,9.54,13.16,301.125,166.235,
2010-05-22,9.77,15.585,273.55,203.01999999999998,
2010-05-23,9.65,14.635,308.08,166.305,
2010-05-24,9.9,17.8,292.04,177.185,
2010-05-25,10.05,17.75,318.045,169.14499999999998,
2010-05-26,10.56,20.38,324.38,216.535,
2010-05-27,10.57,20.21,384.06,206.97500000000002,
2010-05-28,11.625,21.5,500.645,226.45,
2010-05-29,13.82,22.26,787.47,288.05,
2010-05-30,16.16,22.9125,1401.7,432.01,
2010-05-31,16.71,23.37,1796.0,450.23,
2010-06-01,17.575,23.7,1217.75,366.005,
2010-06-02,17.0,23.735,1240.65,331.695,
2010-06-03,16.22,22.93,1079.0,330.695,
2010-06-04,14.75,21.82,1091.5,322.72,
2010-06-05,14.77,21.76,1539.75,366.54499999999996,
2010-06-06,12.87,20.55,1300.4,382.06,
2010-06-07,13.47,20.494999999999997,1971.9,419.07,
2010-06-08,12.54,19.53,2118.15,428.90999999999997,
2010-06-09,12.85,19.38,2048.65,414.565,
2010-06-10,13.56,19.5,2288.4,409.4,
2010-06-11,12.56,19.42,2073.7,426.07,
2010-06-12,13.55,19.94,2079.7,437.07,
2010-06-13,13.495000000000001,19.92,1905.15,395.06,
2010-06-14,13.555,20.0,1675.95,409.73,
2010-06-15,12.11,19.79,1558.4,354.74,
2010-06-17,12.36,21.345,682.935,272.71,
2010-06-18,11.274999999999999,21.009999999999998,663.9300000000001,304.365,
2010-06-19,10.8875,21.37875,580.3375,294.215,
2010-06-20,10.79,22.03,558.735,286.35,
2010-06-21,11.44,22.2,594.255,349.21500000000003,
2010-06-22,10.94,22.09,512.505,330.32500000000005,
2010-06-23,11.205,23.015,472.23,336.72,
2010-06-24,10.77,23.1,500.08,344.22,
2010-06-25,11.52,23.76,484.405,338.71500000000003,
2010-06-26,11.56,23.87,496.74,376.225,
2010-06-27,11.805,24.06,593.075,442.73,
2010-06-28,11.87,23.92,626.9300000000001,478.57500000000005,
2010-06-29,11.54,23.630000000000003,643.105,482.9,
2010-06-30,14.38,23.71,789.78,507.245,
2010-07-01,15.08,23.98,895.475,424.065,
2010-07-02,14.445,23.49,1004.2,474.075,
2010-07-03,14.1,23.68,1234.7,476.075,
2010-07-04,13.15,23.78,1128.8,500.245,
2010-07-05,20.56,23.87,1331.0,523.41,
2010-07-06,11.53,23.945,1323.9,521.915,
2010-07-07,14.93,25.03,1436.9,536.915,
2010-07-08,14.2,24.83,1177.35,537.415,
2010-07-09,14.76,25.62,1095.2,516.5799999999999,
2010-07-10,14.545,25.575,950.815,467.74,
2010-07-11,12.79,25.65,946.155,466.74,
2010-07-12,11.94,25.25,1036.2,490.75,
2010-07-13,13.49,25.32,891.135,431.4,
2010-07-14,11.86,24.93,850.97,464.07,
2010-07-15,10.42,24.98,879.47,480.07,
2010-07-16,11.2,25.32,998.995,513.085,
2010-07-17,11.05,25.25,1059.5,508.745,
2010-07-18,16.93,25.75,972.49,472.41,
2010-07-19,12.09,25.69,1306.9,560.925,
2010-07-20,11.7,25.905,1065.615,634.45,
2010-07-21,13.16,26.44,793.505,400.565,
2010-07-22,12.13,26.44,835.805,439.25,
2010-07-23,10.42,25.84,771.995,550.595,
2010-07-24,11.29,25.84,909.325,601.62,
2010-07-25,10.91,25.7,876.015,508.415,
2010-07-26,12.21,25.91,688.79,504.275,
2010-07-27,13.24,26.15,563.935,364.09,
2010-07-28,12.33,26.44,576.64,357.405,
2010-07-29,11.71,26.48,583.455,374.755,
2010-07-30,10.81,26.41,596.12,365.08000000000004,
2010-07-31,10.2,25.81,836.99,387.43,
2010-08-01,11.32,25.95,785.3050000000001,368.255,
2010-08-02,11.21,26.01,643.13,371.735,
2010-08-03,10.85,25.95,639.45,368.76,
2010-08-04,11.96,26.83,526.445,306.235,
2010-08-05,11.2,26.38,526.125,352.075,
2010-08-06,11.0,26.1525,547.78,381.425,
2010-08-07,10.95,25.855,575.8199999999999,395.41,
2010-08-08,10.09,25.43,572.82,432.76,
2010-08-09,12.07,25.31,636.475,468.765,
2010-08-10,11.92,26.57,547.785,365.09,
2010-08-11,12.18,26.16,602.4549999999999,413.08500000000004,
2010-08-12,13.35,27.1,572.12,357.095,
2010-08-13,11.27,26.42,553.485,446.78,
2010-08-14,9.8,25.78,597.45,456.145,
2010-08-15,10.675,25.555,572.185,495.5,
2010-08-16,10.42,25.03,617.485,560.895,
2010-08-17,10.665,24.76,681.57,560.19,
2010-08-18,10.74,24.54,685.755,542.87,
2010-08-19,11.9,24.5,686.925,506.19,
2010-08-20,11.81,24.630000000000003,588.495,494.33,
2010-08-21,11.22,24.52,597.51,500.8,
2010-08-22,12.565000000000001,25.12,554.83,443.12,
2010-08-23,13.84,25.7,522.185,352.135,
2010-08-24,12.83,25.01,533.155,412.30499999999995,
2010-08-25,11.495000000000001,24.35,566.875,461.165,
2010-08-26,11.44,24.18,584.245,465.87,
2010-08-27,12.5,24.085,550.89,448.34000000000003,
2010-08-28,11.35,23.93,610.23,462.51,
2010-08-29,11.184999999999999,23.905,623.91,468.17,
2010-08-30,11.4,24.14,622.85,451.485,
2010-08-31,11.135000000000002,24.075,586.88,478.815,
2010-09-01,10.93,24.09,737.105,478.83,
2010-09-02,11.6,24.12,680.96,467.495,
2010-09-03,10.835,23.415,645.9300000000001,467.55,
2010-09-04,10.995000000000001,22.127499999999998,659.32,475.57,
2010-09-05,11.34,21.61,858.755,536.26,
2010-09-06,11.25,21.32,897.445,546.57,
2010-09-07,11.35,20.79,959.805,569.62,
2010-09-08,11.765,20.18,1099.0500000000002,574.435,
2010-09-09,11.31,19.94,1155.2,559.94,
2010-09-10,12.205,19.66,1088.5,539.26,
2010-09-11,12.44,19.505,1215.3,572.95,
2010-09-12,12.705,19.43,1257.9499999999998,569.95,
2010-09-13,15.31,19.83,1327.95,576.115,
2010-09-14,15.52,19.835,1364.85,578.7750000000001,
2010-09-15,16.65,19.905,1187.9,518.58,
2010-09-16,14.925,19.49,1238.9499999999998,557.27,
2010-09-17,13.2,19.14,1192.75,498.245,
2010-09-18,16.17,19.31,1311.3,593.615,
2010-09-19,14.46,18.97,1456.7,604.29,
2010-09-20,14.27,18.78,1328.0749999999998,568.44,
2010-09-21,14.01,18.78,1236.4499999999998,554.27,
2010-09-22,14.06,18.92,1219.9,557.105,
2010-09-23,13.75,18.9,980.645,515.92,
2010-09-24,13.75,19.03,998.16,532.265,
2010-09-25,13.54,18.65,1014.65,529.425,
2010-09-26,13.23,18.36,998.15,493.24,
2010-09-27,12.95,18.13,843.5799999999999,431.06,
2010-09-28,14.13,18.2125,919.11,457.23,
2010-09-29,14.01,18.1,1010.8,494.745,
2010-09-30,14.47,18.12,882.605,481.235,
2010-10-01,14.68,18.07,1021.0,520.92,
2010-10-02,14.15,17.62,949.14,520.265,
2010-10-03,14.49,17.37,1113.25,600.97,
2010-10-18,16.275,15.93,673.01,361.34000000000003,
2010-10-19,14.57,15.61,640.19,325.35,
2010-10-20,13.74,15.325,618.02,324.5,
2010-10-21,15.6,15.0,756.665,366.52,
2010-10-22,14.504999999999999,14.77,751.63,347.37,
2010-10-23,13.45,14.629999999999999,771.885,354.175,
2010-10-24,13.35,14.67,797.2249999999999,359.51,
2010-10-25,13.5,14.62,862.09,361.85,
2010-10-26,13.94,14.57,802.065,345.175,
2010-10-27,14.75,14.06,853.775,351.245,
2010-10-28,15.4,13.379999999999999,877.705,342.28,
2010-11-02,17.67,12.19,1000.5,292.155,
2010-11-03,16.87,11.88,1154.3,300.58,
2010-11-04,18.17,11.65,1243.4499999999998,320.26,
2010-11-05,19.51,11.21,1244.7,323.93,
2010-11-06,19.32,10.94,1272.7,326.93,
2010-11-07,19.7,10.71,1204.4499999999998,320.93,
2010-11-08,19.22,10.68,1050.15,338.105,
2010-11-09,18.93,10.7,947.9100000000001,318.53499999999997,
2010-11-10,20.35,10.61,783.7750000000001,290.4,
2010-11-11,20.07,10.59,794.26,256.57,
2010-11-23,21.44,0.6150000000000001,629.32,261.34,
2010-11-26,22.744999999999997,-0.33,558.105,239.08499999999998,
2010-11-27,23.19,-0.29,545.29,242.61,
2010-12-02,24.34,0.48,504.57,238.34,
2011-05-19,9.89,11.915,492.21500000000003,197.75,
2011-05-20,9.85,12.92,390.8,167.46499999999997,
2011-05-21,9.66,11.59,478.99,174.20999999999998,
2011-05-22,9.6,13.3075,372.105,167.055,
2011-05-23,9.5,13.73,330.745,164.445,
2011-05-24,9.53,14.73,347.09,167.635,
2011-05-25,9.19,14.100000000000001,291.1,161.66,
2011-05-26,8.95,12.63,295.44,157.91,
2011-05-27,9.14,12.565,313.46000000000004,158.42000000000002,
2011-05-28,9.1,13.17,297.43,160.34,
2011-05-29,9.15,13.6,291.25,161.36,
2011-05-30,9.08,13.605,286.75,158.66,
2011-05-31,9.09,14.43,269.38,155.37,
2011-06-01,9.27,15.19,287.09,163.24,
2011-06-02,9.41,15.74,317.095,165.38,
2011-06-03,9.35,15.66,319.42,161.41,
2011-06-04,9.42,16.54,348.05,166.84,
2011-06-05,9.9,18.64,369.355,171.38,
2011-06-06,10.33,18.37,456.735,179.945,
2011-06-07,10.24,20.3525,414.67,178.94,
2011-06-08,10.28,19.945,525.4,185.39999999999998,
2011-06-09,9.84,19.92,477.395,199.14499999999998,
2011-06-10,9.44,19.03,387.1,190.90499999999997,
2011-06-11,9.3,18.62,340.745,194.70999999999998,
2011-06-12,9.31,18.485,319.895,194.115,
2011-06-13,9.28,18.48,311.38,191.235,
2011-06-14,9.32,18.78,329.875,207.39999999999998,
2011-06-15,9.1,18.605,348.06,209.565,
2011-06-16,9.21,18.55,330.90999999999997,238.97,
2011-06-17,9.81,19.72,353.7,292.04,
2011-06-18,10.955,20.115000000000002,400.73,351.55,
2011-06-19,11.17,20.3,414.735,371.72,
2011-06-20,11.09,20.98,405.38,435.555,
2011-06-21,11.1,21.29,354.055,384.89,
2011-06-22,9.94,21.19,334.05,338.72,
2011-06-23,10.26,21.07,373.39,522.9300000000001,
2011-06-24,9.74,20.465,370.09,530.94,
2011-06-25,9.52,20.35,388.08,555.575,
2011-06-26,11.05,20.71,375.39,583.765,
2011-06-27,8.99,20.44,313.05,245.91500000000002,
2011-06-28,9.29,20.674999999999997,329.055,370.405,
2011-06-29,10.245000000000001,21.51,376.065,461.07,
2011-06-30,8.72,21.35,317.385,327.88,
2011-07-01,8.52,21.62,306.045,380.555,
2011-07-02,9.84,23.62,363.39,567.76,
2011-07-03,11.105,24.43,408.56,895.145,
2011-07-04,13.41,24.485,428.735,4429.1,
2011-07-05,14.62,25.95,534.92,2435.7,
2011-07-06,13.65,25.78,417.4,1337.2,
2011-07-07,13.145,25.45,644.94,842.635,
2011-07-08,13.17,25.03,317.72,446.07500000000005,
2011-07-09,12.73,25.625,276.54499999999996,301.38,
2011-07-10,11.89,25.62,289.38,362.56,
2011-07-11,11.28,25.89,279.38,336.22,
2011-07-12,11.375,26.09,302.72,401.07,
2011-07-13,11.13,25.44,439.76,498.75,
2011-07-14,10.725000000000001,25.0,349.39,467.58500000000004,
2011-07-15,10.355,24.71,346.065,485.09,
2011-07-16,10.285,24.59,346.73,499.92,
2011-07-17,11.46,25.39,313.05,337.725,
2011-07-18,10.6,26.060000000000002,322.06,325.89,
2011-07-19,10.59,26.89,347.72,245.235,
2011-07-20,10.705,27.15,386.485,370.235,
2011-07-21,10.34,27.259999999999998,520.42,395.9,
2011-07-22,10.305,27.51,802.475,422.095,
2011-07-23,10.57,27.450000000000003,538.455,371.415,
2011-07-24,9.76,27.47,533.42,361.9,
2011-07-25,9.625,27.29,474.775,356.09,
2011-07-26,8.86,27.25,488.44,347.405,
2011-07-27,6.68,26.255,389.09,287.41,
2011-07-28,6.28,26.125,370.42,297.74,
2011-07-29,6.94,26.09,346.565,271.05,
2011-07-30,7.23,27.13,323.065,226.415,
2011-07-31,7.43,27.34,319.4,224.725,
2011-08-01,7.1,27.58,320.73,223.57,
2011-08-02,7.11,27.66,327.4,278.23,
2011-08-03,7.295,27.67,329.425,271.055,
2011-08-04,7.275,27.83,333.08,262.53,
2011-08-05,6.97,27.45,343.58000000000004,264.46000000000004,
2011-08-06,7.24,27.45,349.415,260.45000000000005,
2011-08-07,6.93,27.455,341.91499999999996,275.4,
2011-08-08,6.54,27.04,351.595,289.42,
2011-08-09,6.38,23.990000000000002,427.275,323.735,
2011-08-10,6.48,22.15,360.77,318.76,
2011-08-11,7.265000000000001,20.99,384.45,345.42499999999995,
2011-08-12,6.095,22.41,392.755,376.41499999999996,
2011-08-13,5.98,21.795,408.765,396.45,
2011-08-14,6.0649999999999995,20.52,400.81,385.47,
2011-08-15,6.595000000000001,22.560000000000002,390.13,365.435,
2011-08-16,7.3149999999999995,22.67,382.61,349.4,
2011-08-17,7.105,22.375,396.795,388.15,
2011-08-18,8.585,24.657500000000002,378.085,342.925,
2011-08-19,9.094999999999999,25.48,373.44,342.43,
2011-08-20,8.65,25.42,378.11,364.445,
2011-08-21,8.425,25.1025,372.455,390.62249999999995,
2011-08-22,8.350000000000001,24.86,371.92499999999995,379.09000000000003,
2011-08-23,7.44,24.51,383.76,412.64,
2011-08-24,7.16,24.43,382.45,406.12,
2011-08-25,7.63,24.26,377.47,403.46500000000003,
2011-08-26,7.42,24.45,379.47,384.78499999999997,
2011-08-27,7.73,24.32,387.45,396.78499999999997,
2011-08-28,7.535,24.310000000000002,384.125,388.135,
2011-08-29,7.585,24.07,378.12,362.115,
2011-08-30,7.2,23.87,371.49,395.145,
2011-08-31,6.83,23.54,367.46,364.815,
2011-09-01,7.04,24.145000000000003,354.11,324.58000000000004,
2011-09-02,6.72,24.04,374.12,385.11,
2011-09-03,6.8,24.43,374.79,406.62,
2011-09-04,6.545,23.64,372.48,390.135,
2011-09-05,6.72,22.68,371.315,387.845,
2011-09-06,6.69,22.2,384.85,401.18,
2011-09-07,6.275,21.79,383.51,393.83000000000004,
2011-09-08,6.18,21.54,384.795,386.325,
2011-09-09,6.28,21.44,384.16,376.495,
2011-09-10,6.64,21.439999999999998,385.49,347.42,
2011-09-11,7.1,22.18,369.48,308.78499999999997,
2011-09-12,7.23,22.36,376.79,330.47,
2011-09-13,7.13,21.884999999999998,393.85,364.81,
2011-09-14,6.45,21.39,409.36,362.155,
2011-09-15,5.995,20.44,428.53,354.84,
2011-09-16,5.4,19.99,423.54,369.51,
2011-09-17,5.465,19.61,409.87,362.175,
2011-09-18,5.57,19.22,395.855,391.525,
2011-09-19,5.465,18.98,397.49,375.51,
2011-09-20,5.62,19.06,397.505,371.51,
2011-09-21,5.63,18.78,392.19,398.525,
2011-09-22,5.9375,18.4175,414.87,420.7875,
2011-09-23,5.84,18.085,426.21500000000003,447.54,
2011-09-24,5.67,17.855,417.225,440.87,
2011-09-25,5.44,17.465,404.53499999999997,428.875,
2011-09-26,5.05,17.2,387.53499999999997,414.875,
2011-09-27,4.34,16.705,392.19,414.05499999999995,
2011-09-28,4.67,16.5975,411.54,430.21500000000003,
2011-09-29,4.97,16.6,441.725,481.09000000000003,
2011-09-30,5.14,16.05,414.205,476.1,
2011-10-01,5.65,15.75,433.62,474.97,
2011-10-02,5.295,15.705,458.93,460.28499999999997,
2011-10-03,5.720000000000001,15.8,476.26,463.25,
2011-10-04,8.44,16.1125,625.66,553.39,
2011-10-05,9.24,16.1875,577.78,527.885,
2011-10-06,7.84,16.105,499.89,432.525,
2011-10-07,5.95,15.63,458.89,388.86,
2011-10-08,7.53,16.0175,676.995,583.095,
2011-10-09,10.61,16.85,993.8,765.2,
2011-10-10,10.205,16.68,1045.75,753.3,
2011-10-11,9.395,16.665,822.385,551.085,
2011-10-12,11.635000000000002,17.22,1173.5,775.37,
2011-10-13,9.48,16.99,1041.65,642.465,
2011-10-14,7.8,16.32,850.74,523.095,
2011-10-15,5.5,15.33,622.975,407.88,
2011-10-16,5.72,15.2,746.37,430.88,
2011-10-17,5.93,14.68,697.735,403.53499999999997,
2011-10-18,4.42,14.370000000000001,546.7,344.875,
2011-10-19,6.01,14.065000000000001,817.81,444.625,
2011-10-20,4.66,13.42,511.865,312.87,
2011-10-21,5.835,13.25,547.77,316.885,
2011-10-22,6.02,13.07,535.8199999999999,312.025,
2011-10-23,6.0,12.985,535.695,355.72,
2011-10-24,5.7175,12.825,494.78499999999997,319.0225,
2011-10-25,5.645,12.79,509.82,309.685,
2011-10-26,5.81,12.66,535.69,307.53499999999997,
2011-10-27,6.29,12.54,588.105,320.575,
2011-10-28,6.19,12.405,638.6700000000001,351.235,
2011-10-29,5.74,12.29,603.815,311.92,
2011-10-30,5.97,12.02,603.785,328.27,
2011-10-31,6.07,11.905,706.525,343.265,
2011-11-01,5.89,11.695,668.33,312.24,
2011-11-02,6.06,11.52,691.2,355.405,
2011-11-03,6.2,11.26,713.21,338.27,
2011-11-04,5.92,11.065,717.915,329.065,
2011-11-05,6.57,10.899999999999999,741.915,343.94,
2011-11-06,6.375,10.785,725.895,342.41999999999996,
2011-11-07,6.76,10.73,634.465,339.255,
2011-11-08,6.78,10.58,556.43,360.44,
2011-11-09,6.82,10.2,538.26,331.765,
2011-11-10,6.74,9.67,596.15,324.925,
2011-11-11,6.73,9.495000000000001,579.49,328.11,
2012-04-30,8.99,10.62,235.73,150.13,
2012-05-01,8.96,10.46,241.65,152.07,
2012-05-02,9.09,10.71,241.41,151.255,
2012-05-03,9.29,12.47,235.73000000000002,151.11,
2012-05-04,9.27,12.65,250.46499999999997,150.885,
2012-05-05,9.23,12.03,255.775,150.39999999999998,
2012-05-06,9.24,11.78,268.18,151.73,
2012-05-07,9.46,12.35,277.47,152.62,
2012-05-08,9.75,12.79,292.78499999999997,155.15,
2012-05-09,9.87,12.91,310.805,157.13,
2012-05-10,9.94,13.385,299.64,155.22,
2012-05-11,10.09,13.37,316.64,157.265,
2012-05-12,10.36,14.045,342.46000000000004,162.02,
2012-05-13,10.36,14.08,396.62,162.57,
2012-05-14,10.83,15.855,332.755,154.36,
2012-05-15,10.99,15.3,407.485,162.625,
2012-05-16,10.99,15.94,411.115,164.54,
2012-05-17,10.99,15.635,374.97,159.95499999999998,
2012-05-18,11.05,15.445,393.175,160.72,
2012-05-19,11.13,16.89,390.45000000000005,160.54500000000002,
2012-05-20,,17.325000000000003,390.78,164.64,
2012-05-21,,17.39,552.89,190.64499999999998,
2012-05-22,10.22,17.67,333.095,160.365,
2012-05-23,10.66,17.627499999999998,317.415,160.68,
2012-05-24,9.49,17.25,300.79,158.19,
2012-05-25,9.85,17.96,328.08,168.565,
2012-05-26,,18.4,294.105,161.485,
2012-05-27,,18.395000000000003,275.44,157.92000000000002,
2012-05-28,,18.935000000000002,292.39,157.57999999999998,
2012-05-29,,18.97,306.11,163.815,
2012-05-30,,18.71,312.775,162.63,
2012-05-31,,18.44,314.47,162.43,
2012-06-01,,17.88,320.15,165.18,
2012-06-02,,17.83,335.135,166.405,
2012-06-03,,18.15,370.64,170.92000000000002,
2012-06-04,,18.64,411.96500000000003,179.785,
2012-06-05,,19.22,479.0,189.89499999999998,
2012-06-06,,18.92,479.55,183.0,
2012-06-07,,20.19,539.29,197.625,
2012-06-08,,20.57,26.89,0.62,
2012-06-09,,20.63,4.56,3.17,
2012-06-10,,20.79,813.345,1.62,
2012-06-11,,21.04,915.2,-13.774999999999999,
2012-06-12,,21.59,10.344999999999999,9.82,
2012-06-13,,21.57,2.3,7.06,
2012-06-14,,20.96,112.285,5.76,
2012-06-15,,21.11,57.3525,-0.52,
2012-06-16,,21.53,0.66,-5.1,
2012-06-17,,21.94,0.13,4.43,
2012-06-18,,22.13,0.12,4.1,
2012-06-19,,22.4,,5.82,
2012-06-20,,22.88,,4.68,
2012-06-21,,23.45,0.37,3.8049999999999997,
2012-06-22,,23.49,0.35,2.49,
2012-06-23,,23.6,0.16,1.17,
2012-06-24,,23.62,0.21,1.28,
2012-06-25,,23.53,0.02,1.11,
2012-06-26,,23.07,486.6,2.18,
2012-06-27,,23.45,587.82,722.6949999999999,
2012-07-05,9.35,28.845,315.43,221.055,
2012-07-06,9.19,28.76,320.26,231.13,
2012-07-07,8.89,29.39,293.1,223.59,
2012-07-08,8.915,28.41,313.93499999999995,256.22,
2012-07-09,8.99,28.39,303.78,244.35000000000002,
2012-07-10,9.0,27.58,320.275,266.055,
2012-07-11,8.93,27.15,326.13,272.77,
2012-07-12,9.03,27.115000000000002,312.94500000000005,257.985,
2012-07-13,8.98,27.0,339.445,272.78,
2012-07-14,8.84,26.76,353.145,286.09,
2012-07-15,8.65,26.83,349.79,298.78,
2012-07-16,8.67,27.55,320.45,248.56,
2012-07-17,8.38,27.46,355.13,275.09,
2012-07-18,8.1,27.94,345.79,277.43,
2012-07-19,7.95,27.35,409.33000000000004,374.145,
2012-07-20,7.79,26.63,408.5,372.645,
2012-07-21,8.23,26.45,402.635,389.81,
2012-07-22,8.26,26.26,398.15,393.175,
2012-07-23,8.26,26.26,387.83,381.125,
2012-07-24,8.31,26.78,377.30499999999995,362.145,
2012-07-25,8.125,26.155,383.48,425.51,
2012-07-26,8.09,26.16,392.475,426.185,
2012-07-27,8.09,26.11,414.85,456.545,
2012-07-28,8.26,26.08,432.19,444.52,
2012-07-29,8.46,26.05,415.525,421.875,
2012-07-30,8.43,25.92,404.34000000000003,409.82,
2012-07-31,8.52,26.51,341.14,332.13,
2012-08-01,8.72,27.08,303.94500000000005,279.46,
2012-08-02,8.73,27.26,304.775,263.185,
2012-08-03,8.65,27.19,292.77,270.775,
2012-08-04,8.54,26.98,319.14,294.45,
2012-08-05,8.36,26.4,333.48,336.81,
2012-08-06,8.55,26.15,344.81,346.145,
2012-08-07,8.59,26.31,329.47,309.46,
2012-08-08,8.46,26.36,349.81,314.47,
2012-08-09,8.06,25.689999999999998,382.85,398.85,
2012-08-10,7.93,24.53,380.84,398.2,
2012-08-11,8.06,24.115000000000002,414.51,416.205,
2012-08-12,7.82,23.82,428.18,454.22,
2012-08-13,7.86,23.655,457.565,465.555,
2012-08-14,8.73,23.67,445.885,438.345,
2012-08-15,8.515,24.159999999999997,438.205,391.515,
2012-08-16,8.19,23.57,445.545,432.865,
2012-08-17,8.645,23.115000000000002,458.245,447.525,
2012-08-18,8.89,23.18,486.91,444.22,
2012-08-19,8.76,23.435000000000002,401.53,373.995,
2012-08-20,8.77,23.045,440.88,396.53,
2012-08-21,9.04,23.375,376.15999999999997,336.13,
2012-08-22,8.93,23.37,366.18,337.485,
2012-08-23,8.635000000000002,23.2725,367.51,335.14,
2012-08-24,8.66,23.24,368.8,340.495,
2012-08-25,8.76,23.377499999999998,355.49,329.46000000000004,
2012-08-26,8.565000000000001,23.615000000000002,386.24,345.65250000000003,
2012-08-27,8.895,23.81,371.98,323.13,
2012-08-28,8.86,24.09,370.82,308.77,
2012-08-29,8.86,24.06,365.32,307.15,
2012-08-30,8.58,23.8,400.84,316.485,
2012-08-31,8.36,23.9,422.14,304.125,
2012-09-01,8.07,23.495,440.87,312.82,
2012-09-02,7.75,23.43,480.9,298.14,
2012-09-04,8.51,24.89,350.12,228.09,
2012-09-05,8.385000000000002,23.659999999999997,546.42,285.48,
2012-09-06,8.57,23.58,667.81,299.47,
2012-09-07,8.25,23.58,638.48,294.81,
2012-09-08,7.91,22.634999999999998,707.21,315.66499999999996,
2012-09-09,7.95,22.2,750.37,318.985,
2012-09-10,8.015,22.01,904.9300000000001,332.175,
2012-09-11,7.915,21.76,800.905,324.83,
2012-09-12,8.17,21.69,824.04,330.83,
2012-09-13,7.72,21.31,710.535,319.5,
2012-09-14,7.75,21.04,613.14,298.82,
2012-09-15,7.86,20.91,607.3,287.48,
2012-09-16,7.74,20.75,599.63,288.14,
2012-09-17,7.85,20.57,656.005,302.495,
2012-09-18,7.82,19.855,674.71,313.49,
2012-09-19,7.46,19.22,689.5550000000001,302.84,
2012-09-20,7.575,18.84,767.08,302.33000000000004,
2012-09-21,7.51,18.395,917.83,326.865,
2012-09-22,7.825,17.77,1014.95,337.2,
2012-09-23,8.31,17.31,1163.4,341.88,
2012-09-24,8.02,16.99,1298.5,334.185,
2012-09-25,8.765,16.76,1501.4499999999998,346.86,
2012-09-26,9.504999999999999,16.91,1686.1,366.87,
2012-09-27,9.06,16.7,1956.0,385.88,
2012-09-28,9.22,16.62,2050.5,368.88,
2012-09-29,11.25,17.11,1713.0,347.49,
2012-09-30,11.6,16.91,2020.4,387.54,
2012-10-01,10.93,16.86,2016.0500000000002,359.875,
2012-10-02,10.79,16.71,1539.0,323.85,
